latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,cluster,coordinated_flag
19.97757,98.73975,334.36,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.51,4.4,D,2026-03-29 06:52:00,0,True
19.97812,98.23676,334.02,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.41,2.8,D,2026-03-29 06:52:00,0,True
19.97841,97.50463,335.73,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.45,8.34,D,2026-03-29 06:52:00,0,True
19.97891,98.83153,338.26,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.48,4.19,D,2026-03-29 06:52:00,0,True
19.98123,98.84895,334.62,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.41,2.81,D,2026-03-29 06:52:00,0,True
19.98124,98.68594,331.51,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.89,4.05,D,2026-03-29 06:52:00,0,True
19.98184,98.8535,336.58,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.3,2.88,D,2026-03-29 06:52:00,0,True
19.9825,98.83102,334.84,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.27,1.85,D,2026-03-29 06:52:00,0,True
19.98699,97.83898,337.42,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.59,3.49,D,2026-03-29 06:52:00,0,True
19.98757,97.84309,333.56,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.85,3.49,D,2026-03-29 06:52:00,0,True
19.98784,98.84354,333.09,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.5,5.21,D,2026-03-29 06:52:00,0,True
19.98792,98.07408,345.61,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.97,4.79,D,2026-03-29 06:52:00,0,True
19.99019,98.43452,346.18,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.53,7.33,D,2026-03-29 06:52:00,0,True
19.99092,98.89401,340.61,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.85,5.86,D,2026-03-29 06:52:00,0,True
19.99102,98.78539,343.15,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.77,6.65,D,2026-03-29 06:52:00,0,True
19.9914,98.07355,337.73,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.05,4.79,D,2026-03-29 06:52:00,0,True
19.99142,98.84288,334.18,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.85,7.84,D,2026-03-29 06:52:00,0,True
19.99202,98.84731,330.55,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,302.3,7.84,D,2026-03-29 06:52:00,0,True
19.99478,98.35972,331.73,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.2,4.75,D,2026-03-29 06:52:00,0,True
19.99528,98.98227,335.33,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.76,4.27,D,2026-03-29 06:52:00,0,True
19.99559,98.8466,336.53,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.88,7.84,D,2026-03-29 06:52:00,0,True
19.99702,98.42965,335.79,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,299.9,7.94,D,2026-03-29 06:52:00,0,True
19.99718,98.43308,338.55,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,298.39,6.1,D,2026-03-29 06:52:00,0,True
19.99792,98.4642,333.36,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.92,3.31,D,2026-03-29 06:52:00,0,True
19.99892,97.8738,337.46,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.58,4.78,D,2026-03-29 06:52:00,0,True
19.99945,97.92777,347.54,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.18,6.35,D,2026-03-29 06:52:00,0,True
19.9995,97.87791,334.86,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.19,6.39,D,2026-03-29 06:52:00,0,True
20.00027,98.45518,332.46,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.07,4.18,D,2026-03-29 06:52:00,0,True
20.00052,98.42892,332.8,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,298.18,14.89,D,2026-03-29 06:52:00,0,True
20.00057,98.45621,337.06,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,299.86,5.66,D,2026-03-29 06:52:00,0,True
20.00109,98.35327,334.03,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.05,2.96,D,2026-03-29 06:52:00,0,True
20.0013,97.84065,332.31,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,292.09,2.28,D,2026-03-29 06:52:00,0,True
20.00175,98.35815,332.11,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.36,2.96,D,2026-03-29 06:52:00,0,True
20.00351,98.82368,335.77,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.92,3.15,D,2026-03-29 06:52:00,0,True
20.00801,97.78833,342.49,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,312.62,3.42,D,2026-03-29 06:52:00,0,True
20.00853,97.79208,341.83,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.7,3.42,D,2026-03-29 06:52:00,0,True
20.00942,98.84035,335.76,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.7,2.11,D,2026-03-29 06:52:00,0,True
20.01063,97.83182,337.66,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.6,2.78,D,2026-03-29 06:52:00,0,True
20.01128,98.88136,337.66,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.79,3.02,D,2026-03-29 06:52:00,0,True
20.01151,98.74767,337.36,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.31,7.67,D,2026-03-29 06:52:00,0,True
20.01241,97.8195,354.26,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.85,4.7,D,2026-03-29 06:52:00,0,True
20.01251,97.79539,343.39,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.12,6.83,D,2026-03-29 06:52:00,0,True
20.01297,97.82351,339.1,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.08,4.7,D,2026-03-29 06:52:00,0,True
20.01354,97.82751,336.02,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.12,2.78,D,2026-03-29 06:52:00,0,True
20.01368,97.80358,335.36,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.82,4.04,D,2026-03-29 06:52:00,0,True
20.01433,97.95831,347.12,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,310.69,13.52,D,2026-03-29 06:52:00,0,True
20.01473,97.79153,344.1,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,314.1,6.72,D,2026-03-29 06:52:00,0,True
20.01544,97.79118,344.37,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,313.98,7.57,D,2026-03-29 06:52:00,0,True
20.01588,97.81917,346.48,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.38,4.37,D,2026-03-29 06:52:00,0,True
20.01638,97.8035,342.01,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.09,3.16,D,2026-03-29 06:52:00,0,True
20.01692,97.8074,335.45,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.36,3.16,D,2026-03-29 06:52:00,0,True
20.01714,97.80313,338.78,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.74,4.04,D,2026-03-29 06:52:00,0,True
20.01745,97.81125,352.99,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.87,4.29,D,2026-03-29 06:52:00,0,True
20.01764,97.78721,348.45,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,314.84,6.72,D,2026-03-29 06:52:00,0,True
20.01775,98.68682,339.09,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,299.95,3.83,D,2026-03-29 06:52:00,0,True
20.018,97.81518,338.79,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.96,4.29,D,2026-03-29 06:52:00,0,True
20.01824,97.8109,351.83,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.08,4.85,D,2026-03-29 06:52:00,0,True
20.01879,97.81483,337.7,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.77,4.85,D,2026-03-29 06:52:00,0,True
20.01983,97.80304,337.07,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,311.28,3.16,D,2026-03-29 06:52:00,0,True
20.02097,99.40807,333.6,0.49,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.02,2.62,D,2026-03-29 06:52:00,0,True
20.02234,99.40633,333.47,0.49,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.22,1.76,D,2026-03-29 06:52:00,0,True
20.02383,97.80656,337.58,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,310.81,3.91,D,2026-03-29 06:52:00,0,True
20.02579,98.11678,337.25,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.49,4.03,D,2026-03-29 06:52:00,0,True
20.02657,98.80477,343.0,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.09,6.42,D,2026-03-29 06:52:00,0,True
20.02813,98.42022,333.28,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.85,4.5,D,2026-03-29 06:52:00,0,True
20.02929,98.71756,338.28,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.54,7.3,D,2026-03-29 06:52:00,0,True
20.03182,98.71842,335.68,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.61,5.67,D,2026-03-29 06:52:00,0,True
20.03245,99.48155,336.24,0.49,0.41,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.23,3.9,D,2026-03-29 06:52:00,0,True
20.03325,98.14481,334.45,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.37,12.89,D,2026-03-29 06:52:00,0,True
20.03381,98.14885,340.1,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.67,12.89,D,2026-03-29 06:52:00,0,True
20.03436,98.15283,336.36,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.25,2.54,D,2026-03-29 06:52:00,0,True
20.0359,98.03657,334.81,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.38,3.76,D,2026-03-29 06:52:00,0,True
20.0368,98.24757,330.87,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.52,2.27,D,2026-03-29 06:52:00,0,True
20.03783,98.15222,339.29,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.86,2.54,D,2026-03-29 06:52:00,0,True
20.04005,98.01555,332.09,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.9,3.54,D,2026-03-29 06:52:00,0,True
20.04072,98.40696,330.56,0.44,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,302.75,7.4,D,2026-03-29 06:52:00,0,True
20.04128,98.41105,356.1,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.09,7.4,D,2026-03-29 06:52:00,0,True
20.04235,98.44535,331.55,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.35,2.85,D,2026-03-29 06:52:00,0,True
20.04432,98.09682,330.81,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,301.3,2.94,D,2026-03-29 06:52:00,0,True
20.04488,98.7068,332.36,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.49,3.0,D,2026-03-29 06:52:00,0,True
20.04857,98.57143,330.86,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,302.31,4.35,D,2026-03-29 06:52:00,0,True
20.04899,98.41483,337.57,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.95,5.41,D,2026-03-29 06:52:00,0,True
20.04935,97.94048,332.79,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.66,5.06,D,2026-03-29 06:52:00,0,True
20.04951,98.44504,331.33,0.44,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,302.45,2.28,D,2026-03-29 06:52:00,0,True
20.05034,97.87088,343.62,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.96,6.45,D,2026-03-29 06:52:00,0,True
20.05228,97.93609,349.72,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.93,5.06,D,2026-03-29 06:52:00,0,True
20.0526,98.41489,345.9,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.46,5.41,D,2026-03-29 06:52:00,0,True
20.05281,97.93993,342.48,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.4,5.06,D,2026-03-29 06:52:00,0,True
20.05324,97.86639,335.05,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.95,3.2,D,2026-03-29 06:52:00,0,True
20.05334,97.94373,342.41,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,292.38,2.79,D,2026-03-29 06:52:00,0,True
20.0552,97.93166,340.36,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.81,4.41,D,2026-03-29 06:52:00,0,True
20.05574,97.93553,367.0,0.42,0.38,2026-03-29,652,N20,VIIRS,h,2.0NRT,308.68,7.77,D,2026-03-29 06:52:00,0,True
20.05668,97.86576,342.1,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,309.21,3.2,D,2026-03-29 06:52:00,0,True
20.05859,99.01339,330.25,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,302.7,3.7,D,2026-03-29 06:52:00,0,True
20.05883,97.88126,334.28,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.38,3.61,D,2026-03-29 06:52:00,0,True
20.05972,97.93879,335.5,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.23,7.77,D,2026-03-29 06:52:00,0,True
20.06066,97.86904,334.82,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.08,2.33,D,2026-03-29 06:52:00,0,True
20.06103,97.89715,338.67,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.88,2.25,D,2026-03-29 06:52:00,0,True
20.06521,97.87647,334.44,0.42,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.0,3.78,D,2026-03-29 06:52:00,0,True
20.06976,98.11549,346.73,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.08,7.74,D,2026-03-29 06:52:00,0,True
20.0739,98.59785,339.82,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.17,6.39,D,2026-03-29 06:52:00,0,True
20.08055,98.7553,339.04,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.97,2.94,D,2026-03-29 06:52:00,0,True
20.08246,98.63427,335.4,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.3,3.76,D,2026-03-29 06:52:00,0,True
20.08273,98.37226,342.4,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.41,5.8,D,2026-03-29 06:52:00,0,True
20.08751,98.329,336.13,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.97,2.95,D,2026-03-29 06:52:00,0,True
20.088,98.32954,336.25,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.79,2.7,D,2026-03-29 06:52:00,0,True
20.09032,98.9671,333.62,0.47,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.37,1.98,D,2026-03-29 06:52:00,0,True
20.09313,99.32588,339.62,0.49,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,309.71,36.7,D,2026-03-29 06:52:00,0,True
20.09533,98.86586,333.72,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.94,2.84,D,2026-03-29 06:52:00,0,True
20.09679,99.32516,337.73,0.49,0.4,2026-03-29,652,N20,VIIRS,l,2.0NRT,311.56,36.7,D,2026-03-29 06:52:00,0,True
20.09718,99.30004,340.51,0.49,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.69,14.33,D,2026-03-29 06:52:00,0,True
20.09725,97.77826,345.53,0.42,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,315.21,7.95,D,2026-03-29 06:52:00,0,True
20.0974,98.31937,340.03,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.22,5.03,D,2026-03-29 06:52:00,0,True
20.09966,98.65378,347.72,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.63,13.25,D,2026-03-29 06:52:00,0,True
20.10015,98.65748,340.22,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.33,5.85,D,2026-03-29 06:52:00,0,True
20.10344,97.54876,332.89,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.97,2.41,D,2026-03-29 06:52:00,0,True
20.10751,98.73831,334.48,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.73,5.52,D,2026-03-29 06:52:00,0,True
20.10805,98.50294,334.98,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,308.28,6.38,D,2026-03-29 06:52:00,0,True
20.11035,98.12609,340.5,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.01,3.23,D,2026-03-29 06:52:00,0,True
20.11223,98.74624,333.95,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.29,4.24,D,2026-03-29 06:52:00,0,True
20.11331,98.25179,331.98,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.43,4.1,D,2026-03-29 06:52:00,0,True
20.11344,98.70137,343.04,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.79,20.82,D,2026-03-29 06:52:00,0,True
20.11387,98.25587,343.46,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.97,4.1,D,2026-03-29 06:52:00,0,True
20.11671,98.30311,337.25,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.31,4.18,D,2026-03-29 06:52:00,0,True
20.11901,98.29366,331.78,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.09,3.98,D,2026-03-29 06:52:00,0,True
20.12008,97.99141,337.42,0.43,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,307.9,4.57,D,2026-03-29 06:52:00,0,True
20.12077,98.28024,334.9,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.81,2.25,D,2026-03-29 06:52:00,0,True
20.12121,98.7048,335.08,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.01,7.73,D,2026-03-29 06:52:00,0,True
20.12233,97.98221,336.85,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.33,5.01,D,2026-03-29 06:52:00,0,True
20.12333,98.11689,334.65,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.9,2.16,D,2026-03-29 06:52:00,0,True
20.1243,98.27988,346.78,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.33,4.58,D,2026-03-29 06:52:00,0,True
20.12559,98.63033,337.05,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.59,3.04,D,2026-03-29 06:52:00,0,True
20.1262,98.6347,331.53,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.42,3.04,D,2026-03-29 06:52:00,0,True
20.12784,98.27956,333.97,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.86,4.58,D,2026-03-29 06:52:00,0,True
20.12824,98.63114,333.11,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.34,2.82,D,2026-03-29 06:52:00,0,True
20.12845,98.65117,345.57,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.32,10.8,D,2026-03-29 06:52:00,0,True
20.12923,98.68372,331.5,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.25,4.04,D,2026-03-29 06:52:00,0,True
20.13057,98.61346,343.9,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.62,4.03,D,2026-03-29 06:52:00,0,True
20.13324,98.61411,334.45,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.94,2.47,D,2026-03-29 06:52:00,0,True
20.13374,98.0894,346.76,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.48,7.16,D,2026-03-29 06:52:00,0,True
20.13399,98.64698,344.26,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.48,8.55,D,2026-03-29 06:52:00,0,True
20.13503,98.64601,345.06,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.93,8.06,D,2026-03-29 06:52:00,0,True
20.13517,97.57614,336.72,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.81,3.83,D,2026-03-29 06:52:00,0,True
20.13859,97.57566,337.58,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.62,3.83,D,2026-03-29 06:52:00,0,True
20.13902,98.80862,332.19,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,302.5,4.17,D,2026-03-29 06:52:00,0,True
20.13928,99.05718,333.22,0.47,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.16,4.63,D,2026-03-29 06:52:00,0,True
20.13963,98.8131,346.9,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.55,5.88,D,2026-03-29 06:52:00,0,True
20.13972,97.58366,341.12,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.98,7.57,D,2026-03-29 06:52:00,0,True
20.14109,98.37664,331.58,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.36,3.28,D,2026-03-29 06:52:00,0,True
20.14138,98.27377,335.89,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.7,3.54,D,2026-03-29 06:52:00,0,True
20.14141,97.59576,330.86,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.0,2.18,D,2026-03-29 06:52:00,0,True
20.14145,97.57118,332.13,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,306.17,7.14,D,2026-03-29 06:52:00,0,True
20.14185,98.30331,330.3,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.55,4.37,D,2026-03-29 06:52:00,0,True
20.14422,98.29449,343.23,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.56,5.05,D,2026-03-29 06:52:00,0,True
20.14438,99.15173,343.57,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,301.36,8.91,D,2026-03-29 06:52:00,0,True
20.14482,97.59512,333.5,0.41,0.37,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.94,2.41,D,2026-03-29 06:52:00,0,True
20.14494,99.15593,331.13,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,298.53,5.53,D,2026-03-29 06:52:00,0,True
20.14585,98.54537,332.67,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,303.22,6.14,D,2026-03-29 06:52:00,0,True
20.14714,97.6116,341.94,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.09,4.65,D,2026-03-29 06:52:00,0,True
20.14832,98.45644,338.94,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.27,5.35,D,2026-03-29 06:52:00,0,True
20.14936,97.99827,348.85,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,311.43,17.76,D,2026-03-29 06:52:00,0,True
20.15052,97.58604,333.6,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.01,1.89,D,2026-03-29 06:52:00,0,True
20.1509,98.63744,332.34,0.45,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,304.96,4.67,D,2026-03-29 06:52:00,0,True
20.15152,98.81969,332.27,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,302.48,5.74,D,2026-03-29 06:52:00,0,True
20.15185,99.26511,345.31,0.48,0.4,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.52,11.1,D,2026-03-29 06:52:00,0,True
20.15203,98.43062,344.52,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.2,5.45,D,2026-03-29 06:52:00,0,True
20.1525,98.64936,347.69,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.46,10.73,D,2026-03-29 06:52:00,0,True
20.15259,98.43473,355.68,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,308.54,8.51,D,2026-03-29 06:52:00,0,True
20.15271,98.04735,345.53,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,312.76,31.13,D,2026-03-29 06:52:00,0,True
20.15304,98.65338,350.33,0.45,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.91,11.71,D,2026-03-29 06:52:00,0,True
20.15484,98.21578,334.46,0.44,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,303.03,3.45,D,2026-03-29 06:52:00,0,True
20.15538,98.75341,333.74,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.45,5.01,D,2026-03-29 06:52:00,0,True
20.1558,97.5247,343.5,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,306.0,7.02,D,2026-03-29 06:52:00,0,True
20.15594,98.75762,338.55,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,304.11,5.31,D,2026-03-29 06:52:00,0,True
20.15668,98.43825,346.48,0.44,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,307.45,8.51,D,2026-03-29 06:52:00,0,True
20.15835,98.21532,330.85,0.44,0.38,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.2,3.19,D,2026-03-29 06:52:00,0,True
20.15897,98.75296,335.11,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.5,6.83,D,2026-03-29 06:52:00,0,True
20.15953,98.75715,338.76,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.04,6.76,D,2026-03-29 06:52:00,0,True
20.1617,98.88541,332.86,0.46,0.39,2026-03-29,652,N20,VIIRS,l,2.0NRT,305.86,3.75,D,2026-03-29 06:52:00,0,True
20.16386,98.7072,331.17,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.46,2.34,D,2026-03-29 06:52:00,0,True
20.16713,98.84258,335.87,0.46,0.39,2026-03-29,652,N20,VIIRS,n,2.0NRT,302.9,4.1,D,2026-03-29 06:52:00,0,True
20.16985,97.55005,336.11,0.41,0.37,2026-03-29,652,N20,VIIRS,n,2.0NRT,305.43,4.58,D,2026-03-29 06:52:00,0,True
20.17038,98.03317,331.23,0.43,0.38,2026-03-29,652,N20,VIIRS,n,2.0NRT,300.41,4.2,D,2026-03-29 06:52:00,0,True
