latitude,longitude,burn_count
19.2644,98.4778,3
19.2644,98.4868,2
19.2644,98.4958,3
19.2644,98.5048,3
19.2644,98.5137,3
19.2644,98.5227,1
19.2644,98.5317,1
19.2644,98.5407,1
19.2644,98.5497,1
19.2644,98.5587,1
19.2644,98.6485,1
19.2644,98.6575,1
19.2644,98.6665,1
19.2644,98.6754,2
19.2644,98.6844,3
19.2644,98.6934,3
19.2644,98.7024,2
19.2644,98.7114,2
19.2644,98.7204,2
19.2644,98.7293,1
19.2644,98.7383,2
19.2644,98.7473,2
19.2644,98.7563,2
19.2644,98.7653,3
19.2644,98.7743,3
19.2644,98.7832,1
19.2644,98.8371,1
19.2644,98.8461,2
19.2644,98.8551,1
19.2644,98.8641,1
19.2644,98.927,2
19.2644,98.936,4
19.2644,98.9449,4
19.2644,98.9539,4
19.2644,98.9629,4
19.2644,98.9719,1
19.2644,98.9809,2
19.2644,98.9899,1
19.2644,98.9988,1
19.2644,99.0078,1
19.2644,99.0168,2
19.2644,99.0258,2
19.2644,99.0348,2
19.2644,99.0438,1
19.2644,99.0797,1
19.2644,99.0887,1
19.2644,99.0977,1
19.2644,99.1156,1
19.2644,99.1246,1
19.2644,99.1336,2
19.2644,99.1426,3
19.2644,99.1515,3
19.2644,99.1605,1
19.2644,99.1695,1
19.2644,99.1785,1
19.2644,99.1875,1
19.2644,99.1965,2
19.2644,99.2054,2
19.2644,99.2144,3
19.2644,99.2234,3
19.2644,99.2324,3
19.2644,99.2414,3
19.2644,99.2504,4
19.2644,99.2593,4
19.2644,99.2683,7
19.2644,99.2773,7
19.2644,99.2863,6
19.2644,99.2953,4
19.2644,99.3043,2
19.2644,99.3132,2
19.2644,99.3222,3
19.2644,99.3312,3
19.2644,99.3402,3
19.2644,99.3492,2
19.2644,99.3582,2
19.2644,99.3671,1
19.2644,99.4031,1
19.2644,99.4121,1
19.2644,99.421,2
19.2644,99.43,2
19.2644,99.439,2
19.2644,99.448,3
19.2644,99.457,3
19.2644,99.466,3
19.2644,99.4749,3
19.2644,99.4839,1
19.2734,98.1993,4
19.2734,98.2083,5
19.2734,98.2173,4
19.2734,98.2263,5
19.2734,98.2353,6
19.2734,98.2443,6
19.2734,98.2532,5
19.2734,98.2622,4
19.2734,98.2712,2
19.2734,98.2802,2
19.2734,98.2892,2
19.2734,98.2981,2
19.2734,98.3071,2
19.2734,98.3161,1
19.2734,98.3251,1
19.2734,98.3341,1
19.2734,98.3431,2
19.2734,98.352,1
19.2734,98.361,1
19.2734,98.37,1
19.2734,98.379,1
19.2734,98.388,2
19.2734,98.397,4
19.2734,98.4059,4
19.2734,98.4149,5
19.2734,98.4239,5
19.2734,98.4329,5
19.2734,98.4419,5
19.2734,98.4509,3
19.2734,98.4598,2
19.2734,98.4688,1
19.2734,98.4868,2
19.2734,98.4958,3
19.2734,98.5048,3
19.2734,98.5137,3
19.2734,98.5227,1
19.2734,98.5407,1
19.2734,98.5497,1
19.2734,98.5587,1
19.2734,98.6395,1
19.2734,98.6485,2
19.2734,98.6575,2
19.2734,98.6665,1
19.2734,98.6754,1
19.2734,98.6844,2
19.2734,98.6934,2
19.2734,98.7024,2
19.2734,98.7114,2
19.2734,98.7204,2
19.2734,98.7293,2
19.2734,98.7383,2
19.2734,98.7473,3
19.2734,98.7563,3
19.2734,98.7653,2
19.2734,98.7743,3
19.2734,98.7832,3
19.2734,98.7922,1
19.2734,98.8461,1
19.2734,98.8551,1
19.2734,98.918,1
19.2734,98.927,1
19.2734,98.936,2
19.2734,98.9449,3
19.2734,98.9539,3
19.2734,98.9629,2
19.2734,98.9719,2
19.2734,98.9899,1
19.2734,98.9988,1
19.2734,99.0078,1
19.2734,99.0168,1
19.2734,99.0258,1
19.2734,99.0348,1
19.2734,99.0438,1
19.2734,99.0707,1
19.2734,99.0797,2
19.2734,99.0887,2
19.2734,99.0977,1
19.2734,99.1156,1
19.2734,99.1246,1
19.2734,99.1336,2
19.2734,99.1426,3
19.2734,99.1515,4
19.2734,99.1605,3
19.2734,99.1695,3
19.2734,99.1785,3
19.2734,99.1875,1
19.2734,99.1965,1
19.2734,99.2054,1
19.2734,99.2144,1
19.2734,99.2234,2
19.2734,99.2324,3
19.2734,99.2414,3
19.2734,99.2504,4
19.2734,99.2593,4
19.2734,99.2683,4
19.2734,99.2773,7
19.2734,99.2863,7
19.2734,99.2953,6
19.2734,99.3043,3
19.2734,99.3132,2
19.2734,99.3222,2
19.2734,99.3312,2
19.2734,99.3402,1
19.2734,99.3492,2
19.2734,99.3582,2
19.2734,99.3671,2
19.2734,99.3761,1
19.2734,99.3851,1
19.2734,99.3941,1
19.2734,99.4031,1
19.2734,99.4121,3
19.2734,99.421,3
19.2734,99.43,4
19.2734,99.439,2
19.2734,99.448,3
19.2734,99.457,4
19.2734,99.466,3
19.2734,99.4749,3
19.2734,99.4839,3
19.2823,98.1993,4
19.2823,98.2083,5
19.2823,98.2173,6
19.2823,98.2263,5
19.2823,98.2353,5
19.2823,98.2443,5
19.2823,98.2532,5
19.2823,98.2622,5
19.2823,98.2712,3
19.2823,98.2802,4
19.2823,98.2892,3
19.2823,98.2981,3
19.2823,98.3071,2
19.2823,98.3161,1
19.2823,98.3251,1
19.2823,98.3341,1
19.2823,98.3431,2
19.2823,98.352,1
19.2823,98.361,1
19.2823,98.379,2
19.2823,98.388,2
19.2823,98.397,3
19.2823,98.4059,3
19.2823,98.4149,3
19.2823,98.4239,4
19.2823,98.4329,5
19.2823,98.4419,4
19.2823,98.4509,2
19.2823,98.4868,1
19.2823,98.4958,3
19.2823,98.5048,4
19.2823,98.5137,4
19.2823,98.5227,3
19.2823,98.6305,1
19.2823,98.6395,2
19.2823,98.6485,2
19.2823,98.6575,2
19.2823,98.6665,2
19.2823,98.6754,1
19.2823,98.6844,1
19.2823,98.6934,1
19.2823,98.7024,1
19.2823,98.7114,1
19.2823,98.7204,1
19.2823,98.7293,2
19.2823,98.7383,1
19.2823,98.7473,3
19.2823,98.7563,3
19.2823,98.7653,3
19.2823,98.7743,2
19.2823,98.7832,4
19.2823,98.7922,3
19.2823,98.8012,2
19.2823,98.8102,1
19.2823,98.8461,1
19.2823,98.8551,1
19.2823,98.8641,1
19.2823,98.8731,1
19.2823,98.918,1
19.2823,98.927,1
19.2823,98.936,2
19.2823,98.9449,5
19.2823,98.9539,5
19.2823,98.9629,3
19.2823,98.9719,2
19.2823,98.9809,1
19.2823,99.0258,1
19.2823,99.0348,1
19.2823,99.0438,1
19.2823,99.0527,1
19.2823,99.0797,1
19.2823,99.0887,2
19.2823,99.0977,2
19.2823,99.1066,1
19.2823,99.1246,1
19.2823,99.1336,1
19.2823,99.1426,1
19.2823,99.1515,2
19.2823,99.1605,2
19.2823,99.1695,2
19.2823,99.1785,2
19.2823,99.1875,2
19.2823,99.1965,1
19.2823,99.2054,1
19.2823,99.2414,1
19.2823,99.2504,2
19.2823,99.2593,4
19.2823,99.2683,4
19.2823,99.2773,3
19.2823,99.2863,3
19.2823,99.2953,2
19.2823,99.3043,4
19.2823,99.3132,4
19.2823,99.3222,3
19.2823,99.3312,2
19.2823,99.3402,1
19.2823,99.3492,1
19.2823,99.3582,1
19.2823,99.3671,1
19.2823,99.3761,1
19.2823,99.3851,1
19.2823,99.3941,1
19.2823,99.4031,1
19.2823,99.4121,3
19.2823,99.421,3
19.2823,99.43,3
19.2823,99.448,1
19.2823,99.457,2
19.2823,99.466,2
19.2823,99.4749,3
19.2823,99.4839,3
19.2823,99.4929,1
19.2913,98.1993,5
19.2913,98.2083,5
19.2913,98.2173,6
19.2913,98.2263,6
19.2913,98.2353,5
19.2913,98.2443,4
19.2913,98.2532,4
19.2913,98.2622,4
19.2913,98.2712,4
19.2913,98.2802,5
19.2913,98.2892,5
19.2913,98.2981,4
19.2913,98.3071,4
19.2913,98.3161,4
19.2913,98.3251,2
19.2913,98.3341,2
19.2913,98.388,2
19.2913,98.397,3
19.2913,98.4059,2
19.2913,98.4149,2
19.2913,98.4239,3
19.2913,98.4329,3
19.2913,98.4419,4
19.2913,98.4509,3
19.2913,98.4778,1
19.2913,98.4868,1
19.2913,98.4958,2
19.2913,98.5048,2
19.2913,98.5137,2
19.2913,98.5227,2
19.2913,98.5317,2
19.2913,98.6215,1
19.2913,98.6305,3
19.2913,98.6395,4
19.2913,98.6485,5
19.2913,98.6575,4
19.2913,98.6665,3
19.2913,98.6754,1
19.2913,98.6844,1
19.2913,98.6934,1
19.2913,98.7293,1
19.2913,98.7383,1
19.2913,98.7473,3
19.2913,98.7563,3
19.2913,98.7653,2
19.2913,98.7743,1
19.2913,98.7832,1
19.2913,98.7922,1
19.2913,98.8012,2
19.2913,98.8102,2
19.2913,98.8192,1
19.2913,98.8551,1
19.2913,98.8641,1
19.2913,98.8731,1
19.2913,98.8821,1
19.2913,98.909,1
19.2913,98.918,1
19.2913,98.9449,2
19.2913,98.9539,4
19.2913,98.9629,5
19.2913,98.9719,3
19.2913,98.9809,2
19.2913,98.9899,1
19.2913,99.0617,1
19.2913,99.0707,1
19.2913,99.0797,1
19.2913,99.0977,1
19.2913,99.1066,1
19.2913,99.1156,1
19.2913,99.1336,1
19.2913,99.1426,2
19.2913,99.1515,3
19.2913,99.1605,2
19.2913,99.1695,2
19.2913,99.1785,2
19.2913,99.1875,1
19.2913,99.2144,1
19.2913,99.2234,1
19.2913,99.2324,1
19.2913,99.2414,2
19.2913,99.2504,3
19.2913,99.2593,5
19.2913,99.2683,5
19.2913,99.2773,4
19.2913,99.2863,2
19.2913,99.2953,3
19.2913,99.3043,2
19.2913,99.3132,5
19.2913,99.3222,5
19.2913,99.3312,4
19.2913,99.3402,2
19.2913,99.3492,1
19.2913,99.3582,1
19.2913,99.3761,1
19.2913,99.3851,2
19.2913,99.3941,2
19.2913,99.4031,2
19.2913,99.4121,2
19.2913,99.421,3
19.2913,99.43,2
19.2913,99.439,2
19.2913,99.448,1
19.2913,99.457,2
19.2913,99.466,2
19.2913,99.4749,1
19.2913,99.4839,1
19.2913,99.4929,1
19.3003,98.1993,5
19.3003,98.2083,6
19.3003,98.2173,6
19.3003,98.2263,6
19.3003,98.2353,5
19.3003,98.2443,4
19.3003,98.2532,4
19.3003,98.2622,4
19.3003,98.2712,5
19.3003,98.2802,7
19.3003,98.2892,6
19.3003,98.2981,7
19.3003,98.3071,5
19.3003,98.3161,5
19.3003,98.3251,3
19.3003,98.3341,2
19.3003,98.3431,2
19.3003,98.352,1
19.3003,98.361,1
19.3003,98.379,1
19.3003,98.388,2
19.3003,98.397,3
19.3003,98.4059,3
19.3003,98.4149,3
19.3003,98.4239,4
19.3003,98.4329,2
19.3003,98.4419,2
19.3003,98.4509,3
19.3003,98.4598,4
19.3003,98.4688,5
19.3003,98.4778,5
19.3003,98.4868,5
19.3003,98.4958,2
19.3003,98.5048,2
19.3003,98.5137,2
19.3003,98.5227,3
19.3003,98.5317,3
19.3003,98.6126,1
19.3003,98.6215,1
19.3003,98.6305,2
19.3003,98.6395,5
19.3003,98.6485,5
19.3003,98.6575,6
19.3003,98.6665,5
19.3003,98.6754,3
19.3003,98.6844,1
19.3003,98.7024,1
19.3003,98.7114,2
19.3003,98.7204,4
19.3003,98.7293,4
19.3003,98.7383,4
19.3003,98.7473,4
19.3003,98.7563,1
19.3003,98.7922,1
19.3003,98.8012,1
19.3003,98.8102,1
19.3003,98.909,1
19.3003,98.918,1
19.3003,99.0887,1
19.3003,99.0977,2
19.3003,99.1066,2
19.3003,99.1156,1
19.3003,99.1246,1
19.3003,99.2234,1
19.3003,99.2324,4
19.3003,99.2414,4
19.3003,99.2504,6
19.3003,99.2593,6
19.3003,99.2683,6
19.3003,99.2773,5
19.3003,99.2863,3
19.3003,99.2953,3
19.3003,99.3043,4
19.3003,99.3132,4
19.3003,99.3222,2
19.3003,99.3312,2
19.3003,99.3402,1
19.3003,99.3492,2
19.3003,99.3582,2
19.3003,99.3671,2
19.3003,99.3761,1
19.3003,99.3851,2
19.3003,99.3941,3
19.3003,99.4031,5
19.3003,99.4121,6
19.3003,99.421,4
19.3003,99.43,2
19.3003,99.448,1
19.3003,99.457,2
19.3003,99.466,3
19.3003,99.4749,2
19.3003,99.4839,1
19.3093,98.1993,6
19.3093,98.2083,6
19.3093,98.2173,6
19.3093,98.2263,6
19.3093,98.2353,2
19.3093,98.2443,2
19.3093,98.2532,4
19.3093,98.2622,4
19.3093,98.2712,4
19.3093,98.2802,4
19.3093,98.2892,4
19.3093,98.2981,5
19.3093,98.3071,4
19.3093,98.3161,4
19.3093,98.3251,1
19.3093,98.3431,1
19.3093,98.352,1
19.3093,98.361,1
19.3093,98.37,1
19.3093,98.379,2
19.3093,98.388,2
19.3093,98.397,1
19.3093,98.4059,1
19.3093,98.4149,1
19.3093,98.4239,1
19.3093,98.4329,2
19.3093,98.4419,2
19.3093,98.4509,2
19.3093,98.4598,4
19.3093,98.4688,4
19.3093,98.4778,5
19.3093,98.4868,5
19.3093,98.4958,5
19.3093,98.5048,1
19.3093,98.5137,2
19.3093,98.5227,2
19.3093,98.5317,3
19.3093,98.5407,2
19.3093,98.6215,2
19.3093,98.6305,2
19.3093,98.6395,2
19.3093,98.6485,4
19.3093,98.6575,5
19.3093,98.6665,6
19.3093,98.6754,5
19.3093,98.6844,3
19.3093,98.6934,1
19.3093,98.7024,2
19.3093,98.7114,3
19.3093,98.7204,3
19.3093,98.7293,4
19.3093,98.7383,5
19.3093,98.7473,5
19.3093,98.7563,5
19.3093,98.7653,3
19.3093,98.7743,1
19.3093,98.7832,1
19.3093,98.7922,2
19.3093,98.8012,2
19.3093,98.8102,2
19.3093,98.8641,1
19.3093,98.8731,1
19.3093,98.8821,2
19.3093,98.891,1
19.3093,98.9,1
19.3093,98.9809,1
19.3093,98.9899,1
19.3093,98.9988,3
19.3093,99.0078,2
19.3093,99.0168,2
19.3093,99.0348,1
19.3093,99.0438,1
19.3093,99.0527,1
19.3093,99.0977,1
19.3093,99.1066,3
19.3093,99.1156,3
19.3093,99.1246,1
19.3093,99.2324,4
19.3093,99.2414,5
19.3093,99.2504,6
19.3093,99.2593,7
19.3093,99.2683,7
19.3093,99.2773,6
19.3093,99.2863,3
19.3093,99.2953,2
19.3093,99.3043,4
19.3093,99.3132,4
19.3093,99.3222,2
19.3093,99.3312,2
19.3093,99.3402,1
19.3093,99.3492,4
19.3093,99.3582,3
19.3093,99.3671,3
19.3093,99.3761,3
19.3093,99.3851,3
19.3093,99.3941,3
19.3093,99.4031,4
19.3093,99.4121,4
19.3093,99.421,4
19.3093,99.43,3
19.3093,99.439,2
19.3093,99.448,2
19.3093,99.457,2
19.3093,99.466,2
19.3093,99.4749,1
19.3093,99.4839,1
19.3183,98.1993,7
19.3183,98.2083,4
19.3183,98.2173,5
19.3183,98.2263,3
19.3183,98.2353,4
19.3183,98.2443,4
19.3183,98.2532,4
19.3183,98.2622,5
19.3183,98.2712,5
19.3183,98.2802,5
19.3183,98.2892,3
19.3183,98.2981,4
19.3183,98.3071,4
19.3183,98.3161,3
19.3183,98.3251,3
19.3183,98.3341,1
19.3183,98.352,1
19.3183,98.361,2
19.3183,98.37,2
19.3183,98.379,2
19.3183,98.388,1
19.3183,98.397,3
19.3183,98.4059,3
19.3183,98.4149,3
19.3183,98.4239,2
19.3183,98.4329,1
19.3183,98.4419,3
19.3183,98.4509,4
19.3183,98.4598,4
19.3183,98.4688,5
19.3183,98.4778,6
19.3183,98.4868,6
19.3183,98.4958,4
19.3183,98.5048,1
19.3183,98.5137,1
19.3183,98.6036,1
19.3183,98.6126,1
19.3183,98.6215,3
19.3183,98.6305,3
19.3183,98.6395,3
19.3183,98.6485,4
19.3183,98.6575,3
19.3183,98.6665,3
19.3183,98.6754,5
19.3183,98.6844,3
19.3183,98.6934,3
19.3183,98.7024,1
19.3183,98.7114,1
19.3183,98.7204,2
19.3183,98.7293,1
19.3183,98.7383,4
19.3183,98.7473,6
19.3183,98.7563,6
19.3183,98.7653,6
19.3183,98.7743,3
19.3183,98.7832,1
19.3183,98.7922,1
19.3183,98.8012,3
19.3183,98.8102,3
19.3183,98.8192,3
19.3183,98.8731,1
19.3183,98.8821,1
19.3183,98.891,2
19.3183,98.9,2
19.3183,98.909,2
19.3183,98.918,2
19.3183,98.927,2
19.3183,98.9719,1
19.3183,98.9809,1
19.3183,98.9899,2
19.3183,98.9988,1
19.3183,99.0078,4
19.3183,99.0168,3
19.3183,99.0348,1
19.3183,99.0438,2
19.3183,99.0527,2
19.3183,99.0617,1
19.3183,99.0977,1
19.3183,99.1066,3
19.3183,99.1156,3
19.3183,99.1246,2
19.3183,99.1336,1
19.3183,99.1426,1
19.3183,99.2414,3
19.3183,99.2504,4
19.3183,99.2593,6
19.3183,99.2683,7
19.3183,99.2773,7
19.3183,99.2863,5
19.3183,99.2953,2
19.3183,99.3043,1
19.3183,99.3132,3
19.3183,99.3222,2
19.3183,99.3312,3
19.3183,99.3402,3
19.3183,99.3492,2
19.3183,99.3582,4
19.3183,99.3671,5
19.3183,99.3761,4
19.3183,99.3851,5
19.3183,99.3941,5
19.3183,99.4031,5
19.3183,99.4121,5
19.3183,99.421,3
19.3183,99.43,3
19.3183,99.439,3
19.3183,99.448,2
19.3183,99.457,3
19.3183,99.466,3
19.3183,99.4749,3
19.3183,99.4839,2
19.3183,99.4929,2
19.3273,98.1993,6
19.3273,98.2083,5
19.3273,98.2173,3
19.3273,98.2263,4
19.3273,98.2353,3
19.3273,98.2443,2
19.3273,98.2532,2
19.3273,98.2622,2
19.3273,98.2712,5
19.3273,98.2802,5
19.3273,98.2892,5
19.3273,98.2981,3
19.3273,98.3071,3
19.3273,98.3161,1
19.3273,98.3251,1
19.3273,98.361,1
19.3273,98.37,1
19.3273,98.379,3
19.3273,98.388,3
19.3273,98.397,4
19.3273,98.4059,4
19.3273,98.4149,4
19.3273,98.4239,1
19.3273,98.4419,2
19.3273,98.4509,3
19.3273,98.4598,3
19.3273,98.4688,5
19.3273,98.4778,7
19.3273,98.4868,6
19.3273,98.4958,4
19.3273,98.5048,1
19.3273,98.5856,1
19.3273,98.5946,1
19.3273,98.6036,1
19.3273,98.6126,2
19.3273,98.6215,3
19.3273,98.6305,3
19.3273,98.6395,4
19.3273,98.6485,4
19.3273,98.6575,4
19.3273,98.6665,3
19.3273,98.6754,3
19.3273,98.6844,4
19.3273,98.6934,2
19.3273,98.7024,3
19.3273,98.7114,2
19.3273,98.7204,2
19.3273,98.7293,2
19.3273,98.7383,2
19.3273,98.7473,1
19.3273,98.7563,4
19.3273,98.7653,5
19.3273,98.7743,5
19.3273,98.7832,3
19.3273,98.7922,2
19.3273,98.8012,3
19.3273,98.8102,4
19.3273,98.8192,2
19.3273,98.8731,1
19.3273,98.8821,2
19.3273,98.891,3
19.3273,98.9,3
19.3273,98.909,2
19.3273,98.918,2
19.3273,98.927,2
19.3273,98.9629,1
19.3273,98.9719,2
19.3273,98.9809,4
19.3273,98.9899,4
19.3273,98.9988,3
19.3273,99.0078,4
19.3273,99.0168,5
19.3273,99.0258,4
19.3273,99.0348,1
19.3273,99.0438,2
19.3273,99.0527,2
19.3273,99.0617,1
19.3273,99.0707,1
19.3273,99.0797,1
19.3273,99.1066,1
19.3273,99.1156,2
19.3273,99.1246,2
19.3273,99.1336,2
19.3273,99.1426,1
19.3273,99.1515,1
19.3273,99.2414,1
19.3273,99.2504,3
19.3273,99.2593,4
19.3273,99.2683,4
19.3273,99.2773,4
19.3273,99.2863,4
19.3273,99.2953,4
19.3273,99.3043,2
19.3273,99.3132,2
19.3273,99.3222,3
19.3273,99.3312,3
19.3273,99.3402,3
19.3273,99.3492,4
19.3273,99.3582,5
19.3273,99.3671,7
19.3273,99.3761,6
19.3273,99.3851,6
19.3273,99.3941,7
19.3273,99.4031,6
19.3273,99.4121,5
19.3273,99.421,2
19.3273,99.43,1
19.3273,99.439,4
19.3273,99.448,3
19.3273,99.457,3
19.3273,99.466,3
19.3273,99.4749,3
19.3273,99.4839,1
19.3273,99.4929,1
19.3362,98.1993,7
19.3362,98.2083,6
19.3362,98.2173,5
19.3362,98.2263,3
19.3362,98.2353,1
19.3362,98.2443,1
19.3362,98.2532,2
19.3362,98.2622,2
19.3362,98.2712,4
19.3362,98.2802,4
19.3362,98.2892,4
19.3362,98.2981,3
19.3362,98.3071,2
19.3362,98.3161,3
19.3362,98.3251,1
19.3362,98.3341,1
19.3362,98.3431,1
19.3362,98.352,1
19.3362,98.37,1
19.3362,98.379,2
19.3362,98.388,3
19.3362,98.397,3
19.3362,98.4059,3
19.3362,98.4149,2
19.3362,98.4239,3
19.3362,98.4329,1
19.3362,98.4419,1
19.3362,98.4509,2
19.3362,98.4598,4
19.3362,98.4688,4
19.3362,98.4778,4
19.3362,98.4868,5
19.3362,98.4958,5
19.3362,98.5048,4
19.3362,98.5137,2
19.3362,98.5407,1
19.3362,98.5497,1
19.3362,98.5587,2
19.3362,98.5676,2
19.3362,98.5766,1
19.3362,98.5856,1
19.3362,98.5946,2
19.3362,98.6036,2
19.3362,98.6126,2
19.3362,98.6215,3
19.3362,98.6305,3
19.3362,98.6395,5
19.3362,98.6485,5
19.3362,98.6575,3
19.3362,98.6665,3
19.3362,98.6754,3
19.3362,98.6844,5
19.3362,98.6934,3
19.3362,98.7024,4
19.3362,98.7114,2
19.3362,98.7204,2
19.3362,98.7383,1
19.3362,98.7473,2
19.3362,98.7563,2
19.3362,98.7653,2
19.3362,98.7743,2
19.3362,98.7832,1
19.3362,98.7922,1
19.3362,98.8012,2
19.3362,98.8102,2
19.3362,98.8192,2
19.3362,98.8282,1
19.3362,98.8821,1
19.3362,98.891,1
19.3362,98.9,1
19.3362,98.909,2
19.3362,98.918,2
19.3362,98.927,2
19.3362,98.936,2
19.3362,98.9719,1
19.3362,98.9809,3
19.3362,98.9899,5
19.3362,98.9988,4
19.3362,99.0078,4
19.3362,99.0168,1
19.3362,99.0258,1
19.3362,99.0348,2
19.3362,99.0438,3
19.3362,99.0527,3
19.3362,99.0617,2
19.3362,99.0707,2
19.3362,99.0797,1
19.3362,99.0887,1
19.3362,99.1066,1
19.3362,99.1156,2
19.3362,99.1246,2
19.3362,99.1336,1
19.3362,99.1426,1
19.3362,99.1515,1
19.3362,99.1605,1
19.3362,99.2234,1
19.3362,99.2324,1
19.3362,99.2414,1
19.3362,99.2504,3
19.3362,99.2593,3
19.3362,99.2683,3
19.3362,99.2773,3
19.3362,99.2863,4
19.3362,99.2953,4
19.3362,99.3043,2
19.3362,99.3132,2
19.3362,99.3222,3
19.3362,99.3312,3
19.3362,99.3402,4
19.3362,99.3492,5
19.3362,99.3582,6
19.3362,99.3671,5
19.3362,99.3761,6
19.3362,99.3851,7
19.3362,99.3941,5
19.3362,99.4031,7
19.3362,99.4121,6
19.3362,99.421,5
19.3362,99.43,3
19.3362,99.439,3
19.3362,99.448,4
19.3362,99.457,3
19.3362,99.466,2
19.3362,99.4749,2
19.3362,99.4839,2
19.3362,99.4929,1
19.3362,99.5019,2
19.3452,98.1993,6
19.3452,98.2083,5
19.3452,98.2173,4
19.3452,98.2263,3
19.3452,98.2353,2
19.3452,98.2443,1
19.3452,98.2532,3
19.3452,98.2622,3
19.3452,98.2712,2
19.3452,98.2802,2
19.3452,98.2892,3
19.3452,98.2981,4
19.3452,98.3071,3
19.3452,98.3161,2
19.3452,98.3251,1
19.3452,98.3431,1
19.3452,98.352,1
19.3452,98.361,1
19.3452,98.388,2
19.3452,98.397,3
19.3452,98.4059,3
19.3452,98.4149,1
19.3452,98.4239,2
19.3452,98.4329,1
19.3452,98.4419,2
19.3452,98.4509,4
19.3452,98.4598,5
19.3452,98.4688,5
19.3452,98.4778,5
19.3452,98.4868,4
19.3452,98.4958,3
19.3452,98.5048,2
19.3452,98.5137,2
19.3452,98.5407,2
19.3452,98.5497,3
19.3452,98.5587,3
19.3452,98.5676,2
19.3452,98.5766,1
19.3452,98.5856,2
19.3452,98.5946,2
19.3452,98.6036,2
19.3452,98.6126,2
19.3452,98.6215,2
19.3452,98.6305,3
19.3452,98.6395,4
19.3452,98.6485,5
19.3452,98.6575,5
19.3452,98.6665,4
19.3452,98.6754,2
19.3452,98.6844,3
19.3452,98.6934,3
19.3452,98.7024,2
19.3452,98.7114,4
19.3452,98.7204,2
19.3452,98.7293,2
19.3452,98.7563,1
19.3452,98.7653,1
19.3452,98.7743,1
19.3452,98.7832,1
19.3452,98.7922,2
19.3452,98.8012,2
19.3452,98.8102,2
19.3452,98.8192,1
19.3452,98.891,2
19.3452,98.9,2
19.3452,98.909,1
19.3452,98.918,1
19.3452,98.9809,2
19.3452,98.9899,4
19.3452,98.9988,4
19.3452,99.0078,4
19.3452,99.0168,2
19.3452,99.0258,1
19.3452,99.0348,4
19.3452,99.0438,5
19.3452,99.0527,5
19.3452,99.0617,2
19.3452,99.0707,2
19.3452,99.0797,2
19.3452,99.0887,2
19.3452,99.0977,2
19.3452,99.1066,1
19.3452,99.1156,2
19.3452,99.1246,2
19.3452,99.1336,1
19.3452,99.1426,1
19.3452,99.1515,1
19.3452,99.1605,1
19.3452,99.1695,1
19.3452,99.2324,1
19.3452,99.2414,1
19.3452,99.2504,1
19.3452,99.2593,3
19.3452,99.2683,3
19.3452,99.2773,3
19.3452,99.2863,2
19.3452,99.2953,3
19.3452,99.3043,3
19.3452,99.3132,2
19.3452,99.3222,3
19.3452,99.3312,3
19.3452,99.3402,5
19.3452,99.3492,5
19.3452,99.3582,6
19.3452,99.3671,7
19.3452,99.3761,6
19.3452,99.3851,6
19.3452,99.3941,7
19.3452,99.4031,6
19.3452,99.4121,6
19.3452,99.421,5
19.3452,99.43,3
19.3452,99.439,3
19.3452,99.448,3
19.3452,99.457,4
19.3452,99.466,1
19.3452,99.4929,1
19.3452,99.5019,1
19.3542,98.1993,7
19.3542,98.2083,4
19.3542,98.2173,4
19.3542,98.2263,5
19.3542,98.2353,4
19.3542,98.2443,2
19.3542,98.2532,5
19.3542,98.2622,6
19.3542,98.2712,6
19.3542,98.2802,2
19.3542,98.2892,1
19.3542,98.3071,1
19.3542,98.3161,1
19.3542,98.3251,1
19.3542,98.3341,1
19.3542,98.3431,1
19.3542,98.352,1
19.3542,98.361,1
19.3542,98.388,2
19.3542,98.397,2
19.3542,98.4059,2
19.3542,98.4329,1
19.3542,98.4419,3
19.3542,98.4509,4
19.3542,98.4598,4
19.3542,98.4688,5
19.3542,98.4778,5
19.3542,98.4868,5
19.3542,98.4958,4
19.3542,98.5048,3
19.3542,98.5137,2
19.3542,98.5227,1
19.3542,98.5317,1
19.3542,98.5407,1
19.3542,98.5497,3
19.3542,98.5587,3
19.3542,98.5676,3
19.3542,98.5766,2
19.3542,98.5856,2
19.3542,98.5946,3
19.3542,98.6036,2
19.3542,98.6126,2
19.3542,98.6215,2
19.3542,98.6305,2
19.3542,98.6395,2
19.3542,98.6485,4
19.3542,98.6575,5
19.3542,98.6665,5
19.3542,98.6754,4
19.3542,98.6844,2
19.3542,98.6934,2
19.3542,98.7024,3
19.3542,98.7114,2
19.3542,98.7204,3
19.3542,98.7293,1
19.3542,98.7383,1
19.3542,98.7563,1
19.3542,98.7653,1
19.3542,98.7743,1
19.3542,98.7922,1
19.3542,98.8012,2
19.3542,98.8102,2
19.3542,98.8192,1
19.3542,98.891,2
19.3542,98.9,2
19.3542,98.909,1
19.3542,98.9899,1
19.3542,98.9988,3
19.3542,99.0078,3
19.3542,99.0168,2
19.3542,99.0258,2
19.3542,99.0348,2
19.3542,99.0438,5
19.3542,99.0527,5
19.3542,99.0617,5
19.3542,99.0707,5
19.3542,99.0797,5
19.3542,99.0887,2
19.3542,99.0977,1
19.3542,99.1066,2
19.3542,99.1156,1
19.3542,99.1246,2
19.3542,99.1336,2
19.3542,99.1426,1
