latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime
18.14865,97.65638,344.15,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,302.03,7.23,D,2026-04-07 07:22:00
18.16314,97.50197,367.0,0.36,0.58,2026-04-07,722,N20,VIIRS,h,2.0NRT,301.15,24.43,D,2026-04-07 07:22:00
18.16347,97.50511,367.0,0.36,0.58,2026-04-07,722,N20,VIIRS,h,2.0NRT,299.76,66.43,D,2026-04-07 07:22:00
18.16565,97.6629,335.15,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.62,3.14,D,2026-04-07 07:22:00
18.16775,97.75948,335.71,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.02,3.16,D,2026-04-07 07:22:00
18.16791,98.26155,331.42,0.41,0.61,2026-04-07,722,N20,VIIRS,n,2.0NRT,298.09,5.31,D,2026-04-07 07:22:00
18.16844,97.50121,349.95,0.36,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,303.06,24.43,D,2026-04-07 07:22:00
18.16907,97.50733,367.0,0.36,0.58,2026-04-07,722,N20,VIIRS,h,2.0NRT,295.24,66.43,D,2026-04-07 07:22:00
18.17387,98.2646,343.04,0.41,0.61,2026-04-07,722,N20,VIIRS,n,2.0NRT,296.08,5.31,D,2026-04-07 07:22:00
18.20311,97.73132,336.28,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,298.6,4.2,D,2026-04-07 07:22:00
18.20717,99.47931,340.74,0.49,0.65,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.85,5.1,D,2026-04-07 07:22:00
18.21352,97.72649,340.72,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.9,8.27,D,2026-04-07 07:22:00
18.21385,97.72964,367.0,0.38,0.59,2026-04-07,722,N20,VIIRS,h,2.0NRT,300.55,8.27,D,2026-04-07 07:22:00
18.21919,97.72854,337.18,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.51,3.12,D,2026-04-07 07:22:00
18.25648,97.66901,330.65,0.37,0.58,2026-04-07,722,N20,VIIRS,l,2.0NRT,301.51,3.41,D,2026-04-07 07:22:00
18.25687,97.67262,331.44,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.49,2.9,D,2026-04-07 07:22:00
18.27263,97.63943,340.92,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,302.59,4.95,D,2026-04-07 07:22:00
18.27515,97.64054,338.75,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.63,4.66,D,2026-04-07 07:22:00
18.28307,97.68864,331.5,0.38,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.35,3.44,D,2026-04-07 07:22:00
18.2834,97.69186,346.19,0.38,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.86,5.74,D,2026-04-07 07:22:00
18.28589,97.6891,332.37,0.38,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.39,4.57,D,2026-04-07 07:22:00
18.28625,97.69239,350.21,0.38,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.82,4.97,D,2026-04-07 07:22:00
18.28659,97.69555,348.15,0.38,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.19,4.97,D,2026-04-07 07:22:00
18.28909,97.69417,345.43,0.38,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.41,4.16,D,2026-04-07 07:22:00
18.29448,97.69359,333.57,0.38,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.31,4.16,D,2026-04-07 07:22:00
18.296,98.42142,334.95,0.42,0.61,2026-04-07,722,N20,VIIRS,n,2.0NRT,302.63,5.1,D,2026-04-07 07:22:00
18.30027,97.69688,335.64,0.38,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.42,2.73,D,2026-04-07 07:22:00
18.30529,97.74582,343.19,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.62,5.33,D,2026-04-07 07:22:00
18.31898,97.71955,335.62,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.79,8.29,D,2026-04-07 07:22:00
18.31932,97.72285,367.0,0.38,0.59,2026-04-07,722,N20,VIIRS,h,2.0NRT,301.43,14.88,D,2026-04-07 07:22:00
18.32443,97.71941,330.93,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.51,10.72,D,2026-04-07 07:22:00
18.32477,97.72269,367.0,0.38,0.59,2026-04-07,722,N20,VIIRS,h,2.0NRT,303.16,6.64,D,2026-04-07 07:22:00
18.32509,97.72579,342.68,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.01,6.64,D,2026-04-07 07:22:00
18.33021,97.7225,351.51,0.38,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.12,6.64,D,2026-04-07 07:22:00
18.3607,97.5126,346.9,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,296.51,5.51,D,2026-04-07 07:22:00
18.36212,97.51294,346.6,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,297.22,6.03,D,2026-04-07 07:22:00
18.37284,97.51231,332.09,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,296.22,2.13,D,2026-04-07 07:22:00
18.3976,97.55648,335.58,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.53,7.0,D,2026-04-07 07:22:00
18.39816,97.5619,348.77,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.53,5.65,D,2026-04-07 07:22:00
18.42163,97.57927,331.45,0.37,0.58,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.54,3.64,D,2026-04-07 07:22:00
18.42564,97.82932,339.17,0.39,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,297.37,3.02,D,2026-04-07 07:22:00
18.4329,98.01042,347.34,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,298.11,6.84,D,2026-04-07 07:22:00
18.43813,98.00703,332.75,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,297.95,2.6,D,2026-04-07 07:22:00
18.50266,97.87989,330.52,0.39,0.59,2026-04-07,722,N20,VIIRS,l,2.0NRT,301.71,3.4,D,2026-04-07 07:22:00
18.50358,97.87886,333.57,0.39,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.92,3.96,D,2026-04-07 07:22:00
18.50434,97.83095,345.15,0.39,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.76,5.81,D,2026-04-07 07:22:00
18.50852,97.83147,342.28,0.39,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.01,3.41,D,2026-04-07 07:22:00
18.55705,99.22671,334.25,0.48,0.65,2026-04-07,722,N20,VIIRS,n,2.0NRT,297.57,2.78,D,2026-04-07 07:22:00
18.59424,98.00615,354.72,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.76,17.2,D,2026-04-07 07:22:00
18.63908,98.38737,351.56,0.42,0.61,2026-04-07,722,N20,VIIRS,n,2.0NRT,300.63,8.89,D,2026-04-07 07:22:00
18.63949,98.39133,350.28,0.42,0.61,2026-04-07,722,N20,VIIRS,n,2.0NRT,299.69,8.87,D,2026-04-07 07:22:00
18.67108,97.82867,351.2,0.39,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,301.88,9.22,D,2026-04-07 07:22:00
18.67505,97.86705,351.31,0.39,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,298.57,5.1,D,2026-04-07 07:22:00
18.67544,97.87081,337.22,0.39,0.59,2026-04-07,722,N20,VIIRS,n,2.0NRT,296.88,5.1,D,2026-04-07 07:22:00
18.69129,98.02504,331.21,0.4,0.6,2026-04-07,722,N20,VIIRS,n,2.0NRT,297.48,3.57,D,2026-04-07 07:22:00
